filename cpuseconds wallseconds overhead
dsgdb9nsd_002894 156.67 168.28 1.0741
dsgdb9nsd_003505 190.06 205.51 1.08129
dsgdb9nsd_002873 142.59 164.6 1.15436
dsgdb9nsd_000396 171.05 199.3 1.16516
dsgdb9nsd_003959 254.35 300.89 1.18298
dsgdb9nsd_002011 174.21 214.34 1.23035
dsgdb9nsd_001401 185.31 215.42 1.16248
dsgdb9nsd_003659 299.5 386.27 1.28972
dsgdb9nsd_002046 272.32 306.63 1.12599
dsgdb9nsd_003589 149.0 182.26 1.22322
dsgdb9nsd_001701 171.7 202.07 1.17688
dsgdb9nsd_001670 500.85 625.89 1.24966
dsgdb9nsd_001046 229.74 242.41 1.05515
dsgdb9nsd_003573 357.24 425.04 1.18979
dsgdb9nsd_001606 127.02 146.7 1.15494
dsgdb9nsd_001673 490.53 608.46 1.24041
dsgdb9nsd_003716 126.19 155.16 1.22957
dsgdb9nsd_003036 134.37 163.53 1.21701
dsgdb9nsd_002493 121.67 138.23 1.13611
dsgdb9nsd_002090 229.96 260.44 1.13254
dsgdb9nsd_002034 266.64 294.55 1.10467
dsgdb9nsd_001855 219.34 266.4 1.21455
dsgdb9nsd_004973 476.08 606.1 1.27311
dsgdb9nsd_001704 301.81 352.88 1.16921
dsgdb9nsd_001683 238.7 283.22 1.18651
dsgdb9nsd_002842 296.34 334.04 1.12722
dsgdb9nsd_002247 225.19 278.18 1.23531
dsgdb9nsd_002061 198.94 233.98 1.17613
dsgdb9nsd_001388 144.37 166.74 1.15495
dsgdb9nsd_003497 151.25 169.61 1.12139
dsgdb9nsd_003818 154.05 187.1 1.21454
dsgdb9nsd_001165 225.39 277.57 1.23151
dsgdb9nsd_003359 169.4 206.34 1.21806
dsgdb9nsd_001395 191.08 222.87 1.16637
dsgdb9nsd_001108 347.31 440.32 1.2678
dsgdb9nsd_000680 134.93 164.58 1.21974
dsgdb9nsd_001118 277.11 336.56 1.21454
dsgdb9nsd_003479 164.43 210.14 1.27799
dsgdb9nsd_004556 336.42 383.39 1.13962
dsgdb9nsd_000343 281.16 340.28 1.21027
dsgdb9nsd_004323 155.73 187.43 1.20356
dsgdb9nsd_001557 299.16 352.29 1.1776
dsgdb9nsd_003225 178.75 218.49 1.22232
dsgdb9nsd_002018 163.0 202.54 1.24258
dsgdb9nsd_001122 283.1 341.89 1.20767
dsgdb9nsd_001573 282.82 339.76 1.20133
dsgdb9nsd_002203 181.26 204.58 1.12865
dsgdb9nsd_002466 230.93 287.93 1.24683
dsgdb9nsd_001020 99.76 113.65 1.13923
dsgdb9nsd_002190 430.95 508.28 1.17944
dsgdb9nsd_001342 174.06 205.72 1.18189
dsgdb9nsd_001551 223.45 288.56 1.29139
dsgdb9nsd_004423 130.76 153.82 1.17635
dsgdb9nsd_003842 87.99 92.57 1.05205
dsgdb9nsd_001328 231.77 275.14 1.18713
dsgdb9nsd_001887 662.25 796.56 1.20281
dsgdb9nsd_000471 175.12 180.02 1.02798
dsgdb9nsd_002948 258.25 298.45 1.15566
dsgdb9nsd_002244 196.87 253.78 1.28907
dsgdb9nsd_002163 255.48 312.0 1.22123
dsgdb9nsd_001049 115.37 136.56 1.18367
dsgdb9nsd_000039 57.09 58.64 1.02715
dsgdb9nsd_001664 574.0 678.66 1.18233
dsgdb9nsd_001344 317.85 371.77 1.16964
dsgdb9nsd_001039 154.79 159.52 1.03056
dsgdb9nsd_002670 130.5 159.94 1.22559
dsgdb9nsd_001932 166.88 194.55 1.16581
dsgdb9nsd_004642 151.83 175.01 1.15267
dsgdb9nsd_002798 380.14 454.5 1.19561
dsgdb9nsd_002554 117.79 137.6 1.16818
dsgdb9nsd_001419 109.91 136.54 1.24229
dsgdb9nsd_001012 96.84 110.9 1.14519
dsgdb9nsd_001090 347.34 425.45 1.22488
dsgdb9nsd_002206 275.83 328.36 1.19044
dsgdb9nsd_001432 141.29 177.55 1.25664
dsgdb9nsd_003820 95.34 120.93 1.26841
dsgdb9nsd_003188 320.37 350.16 1.09299
dsgdb9nsd_001943 116.05 136.11 1.17286
dsgdb9nsd_002229 167.04 197.98 1.18523
dsgdb9nsd_000203 78.25 80.11 1.02377
dsgdb9nsd_002921 187.38 241.5 1.28882
dsgdb9nsd_004310 388.5 477.09 1.22803
dsgdb9nsd_001822 119.61 130.28 1.08921
dsgdb9nsd_003021 266.12 286.19 1.07542
dsgdb9nsd_004165 254.48 307.12 1.20685
dsgdb9nsd_002195 184.78 215.66 1.16712
dsgdb9nsd_000486 123.44 135.28 1.09592
dsgdb9nsd_003001 164.51 198.41 1.20607
dsgdb9nsd_000056 43.34 45.4 1.04753
dsgdb9nsd_001385 146.14 176.79 1.20973
dsgdb9nsd_001832 267.73 309.98 1.15781
dsgdb9nsd_003791 184.02 214.17 1.16384
dsgdb9nsd_001219 395.14 482.25 1.22045
dsgdb9nsd_003425 328.23 393.55 1.19901
dsgdb9nsd_000385 189.96 220.34 1.15993
dsgdb9nsd_003495 140.99 151.38 1.07369
dsgdb9nsd_001396 116.93 139.81 1.19567
dsgdb9nsd_002475 159.46 183.97 1.15371
dsgdb9nsd_002291 439.11 551.08 1.25499
dsgdb9nsd_003856 279.6 345.3 1.23498
dsgdb9nsd_003431 126.61 155.93 1.23158
dsgdb9nsd_002464 190.21 223.15 1.17318
dsgdb9nsd_003753 162.07 174.98 1.07966
dsgdb9nsd_002432 153.52 190.79 1.24277
dsgdb9nsd_004994 159.16 191.65 1.20413
dsgdb9nsd_004347 305.04 392.57 1.28695
dsgdb9nsd_002943 206.24 252.98 1.22663
dsgdb9nsd_004364 327.93 413.37 1.26054
dsgdb9nsd_001084 174.95 202.04 1.15484
dsgdb9nsd_004635 127.26 160.47 1.26096
dsgdb9nsd_003307 141.15 158.66 1.12405
dsgdb9nsd_003760 106.17 112.77 1.06216
dsgdb9nsd_004289 148.72 187.86 1.26318
dsgdb9nsd_001234 190.67 241.97 1.26905
dsgdb9nsd_003771 120.5 144.21 1.19676
dsgdb9nsd_004362 334.98 423.32 1.26372
dsgdb9nsd_003682 120.45 141.05 1.17103
dsgdb9nsd_003530 160.4 174.43 1.08747
dsgdb9nsd_001950 161.18 182.04 1.12942
dsgdb9nsd_003151 145.94 168.9 1.15732
dsgdb9nsd_000718 88.12 90.3 1.02474
dsgdb9nsd_001227 348.68 448.35 1.28585
dsgdb9nsd_001734 198.09 253.82 1.28134
dsgdb9nsd_004498 214.55 263.66 1.2289
dsgdb9nsd_004902 181.62 220.25 1.2127
dsgdb9nsd_002559 130.52 161.01 1.2336
dsgdb9nsd_000162 75.65 87.51 1.15677
dsgdb9nsd_002453 324.09 411.44 1.26952
dsgdb9nsd_003912 140.76 162.35 1.15338
dsgdb9nsd_002973 174.39 191.83 1.10001
dsgdb9nsd_004634 131.11 163.34 1.24582
dsgdb9nsd_001170 286.88 347.59 1.21162
dsgdb9nsd_001746 206.63 235.64 1.1404
dsgdb9nsd_001283 166.35 195.61 1.17589
dsgdb9nsd_003251 135.89 150.35 1.10641
dsgdb9nsd_002801 490.76 544.05 1.10859
dsgdb9nsd_002651 143.54 172.75 1.2035
dsgdb9nsd_003550 150.32 189.62 1.26144
dsgdb9nsd_004592 128.07 147.36 1.15062
dsgdb9nsd_003354 197.74 233.89 1.18282
dsgdb9nsd_001286 936.74 1149.96 1.22762
dsgdb9nsd_001255 323.75 412.8 1.27506
dsgdb9nsd_002696 184.01 221.21 1.20216
dsgdb9nsd_000374 95.24 105.3 1.10563
dsgdb9nsd_000735 69.73 71.22 1.02137
dsgdb9nsd_002077 137.02 143.14 1.04467
dsgdb9nsd_002312 161.22 192.2 1.19216
dsgdb9nsd_002924 184.88 226.66 1.22598
dsgdb9nsd_001863 261.15 329.04 1.25997
dsgdb9nsd_002448 113.21 142.51 1.25881
dsgdb9nsd_002030 187.5 226.62 1.20864
dsgdb9nsd_000197 74.49 78.76 1.05732
dsgdb9nsd_002265 286.18 364.87 1.27497
dsgdb9nsd_003777 128.22 149.83 1.16854
dsgdb9nsd_001672 512.37 631.63 1.23276
dsgdb9nsd_003216 233.02 286.97 1.23153
dsgdb9nsd_000468 211.33 230.18 1.0892
dsgdb9nsd_000137 80.09 83.31 1.0402
dsgdb9nsd_001519 283.33 348.75 1.2309
dsgdb9nsd_002707 177.95 224.58 1.26204
dsgdb9nsd_000610 141.18 144.63 1.02444
dsgdb9nsd_000066 68.31 85.08 1.2455
dsgdb9nsd_004479 874.37 1133.72 1.29661
dsgdb9nsd_001958 165.92 196.62 1.18503
dsgdb9nsd_003146 146.66 178.72 1.2186
dsgdb9nsd_000192 79.33 87.71 1.10563
dsgdb9nsd_000207 113.58 126.88 1.1171
dsgdb9nsd_003435 282.21 333.93 1.18327
dsgdb9nsd_002656 581.95 701.93 1.20617
dsgdb9nsd_001312 462.48 560.55 1.21205
dsgdb9nsd_003316 236.72 280.07 1.18313
dsgdb9nsd_002708 170.68 207.37 1.21496
dsgdb9nsd_001611 125.08 151.47 1.21098
dsgdb9nsd_002378 388.01 446.71 1.15128
dsgdb9nsd_001116 613.81 752.61 1.22613
dsgdb9nsd_004571 191.25 231.77 1.21187
dsgdb9nsd_003222 214.85 270.53 1.25916
dsgdb9nsd_001115 406.3 520.55 1.2812
dsgdb9nsd_002736 106.93 138.97 1.29964
dsgdb9nsd_003578 187.71 221.29 1.17889
dsgdb9nsd_002151 282.53 359.33 1.27183
dsgdb9nsd_000398 96.54 117.21 1.21411
dsgdb9nsd_003255 149.14 175.75 1.17842
dsgdb9nsd_001674 414.7 489.73 1.18093
dsgdb9nsd_004017 396.53 468.4 1.18125
dsgdb9nsd_001702 167.61 202.87 1.21037
dsgdb9nsd_004313 399.36 511.38 1.2805
dsgdb9nsd_004704 170.96 220.54 1.29001
dsgdb9nsd_002638 210.07 220.16 1.04803
dsgdb9nsd_002278 153.76 184.13 1.19752
dsgdb9nsd_000158 63.62 67.38 1.0591
dsgdb9nsd_002028 156.15 189.67 1.21467
dsgdb9nsd_000011 16.99 17.47 1.02825
dsgdb9nsd_002565 192.31 221.17 1.15007
dsgdb9nsd_001315 220.95 280.65 1.2702
dsgdb9nsd_002532 301.06 351.36 1.16708
dsgdb9nsd_001201 88.32 102.44 1.15987
dsgdb9nsd_002604 308.0 362.15 1.17581
dsgdb9nsd_004857 315.09 404.31 1.28316
dsgdb9nsd_003660 167.33 212.72 1.27126
dsgdb9nsd_002958 151.99 180.25 1.18593
dsgdb9nsd_003103 378.41 478.96 1.26572
dsgdb9nsd_004127 1286.7 1629.81 1.26666
dsgdb9nsd_003158 333.28 372.62 1.11804
dsgdb9nsd_002679 284.42 331.26 1.16469
dsgdb9nsd_002691 193.12 224.16 1.16073
dsgdb9nsd_003199 171.34 193.39 1.12869
dsgdb9nsd_002881 207.44 213.17 1.02762
dsgdb9nsd_001652 104.34 116.68 1.11827
dsgdb9nsd_003056 169.3 182.48 1.07785
dsgdb9nsd_002155 296.16 364.44 1.23055
dsgdb9nsd_002041 186.52 219.03 1.1743
dsgdb9nsd_002869 132.7 154.38 1.16338
dsgdb9nsd_000082 75.25 97.79 1.29953
dsgdb9nsd_003422 195.91 224.43 1.14558
dsgdb9nsd_003937 79.97 103.27 1.29136
dsgdb9nsd_003781 1500.26 1774.91 1.18307
dsgdb9nsd_000179 128.33 140.79 1.09709
dsgdb9nsd_001164 257.76 300.2 1.16465
dsgdb9nsd_003100 415.59 510.25 1.22777
dsgdb9nsd_001955 156.54 186.01 1.18826
dsgdb9nsd_000251 127.49 163.33 1.28112
dsgdb9nsd_000469 116.87 128.32 1.09797
dsgdb9nsd_002277 153.73 189.82 1.23476
dsgdb9nsd_001287 330.89 396.89 1.19946
dsgdb9nsd_003370 310.53 367.77 1.18433
dsgdb9nsd_000067 72.73 88.58 1.21793
dsgdb9nsd_002814 108.31 117.71 1.08679
dsgdb9nsd_001966 238.0 273.38 1.14866
dsgdb9nsd_002427 167.69 198.21 1.182
dsgdb9nsd_002907 240.18 283.98 1.18236
dsgdb9nsd_003844 82.06 83.93 1.02279
dsgdb9nsd_002392 182.88 213.27 1.16617
dsgdb9nsd_001517 1767.84 2157.19 1.22024
dsgdb9nsd_002111 189.12 223.16 1.17999
dsgdb9nsd_003015 296.75 314.09 1.05843
dsgdb9nsd_001349 186.94 227.97 1.21948
dsgdb9nsd_001082 235.75 289.92 1.22978
dsgdb9nsd_004794 220.44 253.64 1.15061
dsgdb9nsd_002446 254.34 323.07 1.27023
dsgdb9nsd_001243 262.46 333.63 1.27117
dsgdb9nsd_003378 151.32 187.8 1.24108
dsgdb9nsd_003493 135.82 148.83 1.09579
dsgdb9nsd_000029 39.51 40.2 1.01746
dsgdb9nsd_000045 46.56 47.56 1.02148
dsgdb9nsd_000609 112.62 115.86 1.02877
dsgdb9nsd_003325 331.8 415.99 1.25374
dsgdb9nsd_000451 86.39 89.1 1.03137
dsgdb9nsd_001205 125.36 148.64 1.18571
dsgdb9nsd_003012 354.36 392.4 1.10735
dsgdb9nsd_004420 123.46 155.68 1.26098
dsgdb9nsd_000208 77.6 78.98 1.01778
dsgdb9nsd_001393 201.46 230.41 1.1437
dsgdb9nsd_003616 176.87 189.83 1.07327
dsgdb9nsd_003321 214.21 238.71 1.11437
dsgdb9nsd_004530 142.59 184.99 1.29736
dsgdb9nsd_002302 302.96 360.02 1.18834
dsgdb9nsd_002646 155.33 178.89 1.15168
dsgdb9nsd_000165 57.2 64.59 1.1292
dsgdb9nsd_004771 258.76 332.44 1.28474
dsgdb9nsd_003346 183.2 216.75 1.18313
dsgdb9nsd_003248 179.59 194.02 1.08035
dsgdb9nsd_003454 114.54 124.75 1.08914
dsgdb9nsd_003471 349.24 435.84 1.24797
dsgdb9nsd_003808 131.98 149.74 1.13457
dsgdb9nsd_001924 188.06 233.94 1.24396
dsgdb9nsd_001783 218.0 277.91 1.27482
dsgdb9nsd_002552 317.29 363.7 1.14627
dsgdb9nsd_000457 109.47 119.17 1.08861
dsgdb9nsd_000140 60.0 63.68 1.06133
dsgdb9nsd_000690 188.14 227.66 1.21006
dsgdb9nsd_002871 134.09 161.11 1.20151
dsgdb9nsd_003363 217.2 254.17 1.17021
dsgdb9nsd_000389 130.17 149.06 1.14512
dsgdb9nsd_002606 86.5 98.66 1.14058
dsgdb9nsd_000058 45.8 47.45 1.03603
dsgdb9nsd_000774 61.42 75.57 1.23038
dsgdb9nsd_003749 127.44 154.94 1.21579
dsgdb9nsd_001352 195.32 215.57 1.10368
dsgdb9nsd_002458 176.18 207.06 1.17528
dsgdb9nsd_000083 97.62 115.83 1.18654
dsgdb9nsd_000561 112.86 140.2 1.24225
dsgdb9nsd_000771 147.68 184.5 1.24932
dsgdb9nsd_000685 139.51 180.7 1.29525
dsgdb9nsd_004367 382.23 494.59 1.29396
dsgdb9nsd_000404 108.08 120.37 1.11371
dsgdb9nsd_003738 143.99 173.87 1.20751
dsgdb9nsd_003262 179.4 216.26 1.20546
dsgdb9nsd_001813 182.43 224.29 1.22946
dsgdb9nsd_003371 196.96 238.61 1.21146
dsgdb9nsd_001747 215.2 250.4 1.16357
dsgdb9nsd_004169 227.08 269.37 1.18623
dsgdb9nsd_003619 130.61 137.95 1.0562
dsgdb9nsd_003369 259.97 304.23 1.17025
dsgdb9nsd_003605 217.8 240.79 1.10556
dsgdb9nsd_002739 113.31 137.43 1.21287
dsgdb9nsd_000382 141.85 163.2 1.15051
dsgdb9nsd_001817 331.45 365.71 1.10336
dsgdb9nsd_001669 428.52 547.54 1.27775
dsgdb9nsd_000234 151.25 170.75 1.12893
dsgdb9nsd_000606 93.94 96.81 1.03055
dsgdb9nsd_002540 247.44 296.35 1.19766
dsgdb9nsd_003914 112.1 130.22 1.16164
dsgdb9nsd_001563 260.55 311.54 1.1957
dsgdb9nsd_004705 158.16 199.5 1.26138
dsgdb9nsd_000026 17.92 18.41 1.02734
dsgdb9nsd_000223 115.05 129.33 1.12412
dsgdb9nsd_001520 159.06 187.27 1.17735
dsgdb9nsd_002429 151.75 180.37 1.1886
dsgdb9nsd_002693 149.31 168.81 1.1306
dsgdb9nsd_003475 153.29 193.65 1.26329
dsgdb9nsd_002124 121.93 153.11 1.25572
dsgdb9nsd_001399 129.16 151.76 1.17498
dsgdb9nsd_001469 285.46 334.1 1.17039
dsgdb9nsd_003320 224.5 258.21 1.15016
dsgdb9nsd_002208 182.22 206.93 1.13561
dsgdb9nsd_002749 162.73 201.47 1.23806
dsgdb9nsd_004793 235.19 263.59 1.12075
dsgdb9nsd_002516 247.18 282.69 1.14366
dsgdb9nsd_003042 433.46 523.63 1.20802
dsgdb9nsd_002834 169.09 197.65 1.1689
dsgdb9nsd_003502 272.16 321.24 1.18034
dsgdb9nsd_002498 110.53 128.93 1.16647
dsgdb9nsd_003590 220.14 261.3 1.18697
dsgdb9nsd_002428 158.01 191.18 1.20992
dsgdb9nsd_004444 196.23 240.96 1.22795
dsgdb9nsd_003498 141.76 160.54 1.13248
dsgdb9nsd_001476 233.24 271.05 1.16211
dsgdb9nsd_002663 136.12 173.03 1.27116
dsgdb9nsd_000216 58.28 64.14 1.10055
dsgdb9nsd_002057 112.06 118.94 1.0614
dsgdb9nsd_003349 245.85 304.63 1.23909
dsgdb9nsd_001581 100.25 126.15 1.25835
dsgdb9nsd_001480 247.63 297.51 1.20143
dsgdb9nsd_003360 177.63 210.45 1.18477
dsgdb9nsd_001644 464.45 569.47 1.22612
dsgdb9nsd_003264 172.83 212.92 1.23196
dsgdb9nsd_004905 200.79 258.8 1.28891
dsgdb9nsd_001765 169.3 200.8 1.18606
dsgdb9nsd_001681 649.1 792.02 1.22018
dsgdb9nsd_002391 176.16 217.79 1.23632
dsgdb9nsd_000464 125.4 135.31 1.07903
dsgdb9nsd_003886 151.13 177.2 1.1725
dsgdb9nsd_002625 216.41 236.65 1.09353
dsgdb9nsd_002184 149.1 184.88 1.23997
dsgdb9nsd_003206 209.73 259.89 1.23916
dsgdb9nsd_000212 84.65 92.7 1.0951
dsgdb9nsd_002386 171.67 197.38 1.14976
dsgdb9nsd_001058 141.18 154.39 1.09357
dsgdb9nsd_001305 167.65 215.7 1.28661
dsgdb9nsd_000594 131.95 164.81 1.24903
dsgdb9nsd_001036 131.95 139.95 1.06063
dsgdb9nsd_003303 167.35 190.7 1.13953
dsgdb9nsd_003032 190.95 212.91 1.115
dsgdb9nsd_004749 127.69 158.5 1.24129
dsgdb9nsd_000507 135.61 162.0 1.1946
dsgdb9nsd_004427 171.04 212.75 1.24386
dsgdb9nsd_002804 283.46 322.59 1.13804
dsgdb9nsd_001059 127.3 134.4 1.05577
dsgdb9nsd_002254 174.83 204.26 1.16833
dsgdb9nsd_003759 249.8 300.59 1.20332
dsgdb9nsd_002238 245.12 276.33 1.12733
dsgdb9nsd_001019 94.08 104.64 1.11224
dsgdb9nsd_003035 256.22 308.45 1.20385
dsgdb9nsd_001686 365.71 452.74 1.23798
dsgdb9nsd_001682 245.2 298.35 1.21676
dsgdb9nsd_003259 165.81 194.44 1.17267
dsgdb9nsd_000146 69.44 77.08 1.11002
dsgdb9nsd_004661 155.17 190.51 1.22775
dsgdb9nsd_003295 356.71 427.6 1.19873
dsgdb9nsd_002771 438.28 528.93 1.20683
dsgdb9nsd_003341 168.6 201.56 1.19549
dsgdb9nsd_003633 88.39 102.78 1.1628
dsgdb9nsd_001389 160.5 183.28 1.14193
dsgdb9nsd_000639 112.62 139.95 1.24267
dsgdb9nsd_003746 122.56 149.2 1.21736
dsgdb9nsd_004783 377.17 438.87 1.16359
dsgdb9nsd_002962 122.55 148.85 1.21461
dsgdb9nsd_002415 249.47 279.93 1.1221
dsgdb9nsd_003253 193.96 231.43 1.19318
dsgdb9nsd_001421 317.75 404.5 1.27301
dsgdb9nsd_001252 289.37 342.71 1.18433
dsgdb9nsd_001968 231.12 273.59 1.18376
dsgdb9nsd_001133 183.62 221.15 1.20439
dsgdb9nsd_001056 1270.64 1526.57 1.20142
dsgdb9nsd_000730 80.45 82.02 1.01952
dsgdb9nsd_004780 180.54 212.54 1.17725
dsgdb9nsd_001085 181.9 222.19 1.2215
dsgdb9nsd_000042 46.3 48.4 1.04536
dsgdb9nsd_000408 108.43 137.84 1.27123
dsgdb9nsd_001410 160.28 179.38 1.11917
dsgdb9nsd_001838 147.72 168.88 1.14324
dsgdb9nsd_001707 166.19 191.89 1.15464
dsgdb9nsd_000064 85.25 106.4 1.24809
dsgdb9nsd_002076 223.61 257.2 1.15022
dsgdb9nsd_000475 346.62 397.97 1.14814
dsgdb9nsd_002598 174.9 210.17 1.20166
dsgdb9nsd_000336 134.26 143.52 1.06897
dsgdb9nsd_000308 112.02 115.47 1.0308
dsgdb9nsd_001025 103.14 109.1 1.05779
dsgdb9nsd_001176 279.54 338.97 1.2126
dsgdb9nsd_001692 356.89 430.54 1.20637
dsgdb9nsd_001355 1519.79 1788.74 1.17697
dsgdb9nsd_002838 171.45 198.35 1.1569
dsgdb9nsd_002916 121.39 134.71 1.10973
dsgdb9nsd_001721 669.63 805.22 1.20248
dsgdb9nsd_002940 260.31 308.94 1.18682
dsgdb9nsd_001123 291.78 336.48 1.1532
dsgdb9nsd_002941 178.77 218.63 1.22297
dsgdb9nsd_000514 114.13 143.94 1.26119
dsgdb9nsd_000588 171.81 209.71 1.22059
dsgdb9nsd_003437 204.4 221.43 1.08332
dsgdb9nsd_001392 261.87 301.17 1.15007
dsgdb9nsd_001651 398.61 497.35 1.24771
dsgdb9nsd_000481 159.55 177.36 1.11163
dsgdb9nsd_001465 281.08 356.69 1.269
dsgdb9nsd_000488 63.99 68.3 1.06735
dsgdb9nsd_004598 154.8 185.78 1.20013
dsgdb9nsd_003537 157.86 172.11 1.09027
dsgdb9nsd_000227 141.14 155.07 1.0987
dsgdb9nsd_002832 389.56 449.63 1.1542
dsgdb9nsd_003809 101.58 131.92 1.29868
dsgdb9nsd_000307 104.38 114.14 1.0935
dsgdb9nsd_002369 261.42 303.23 1.15993
dsgdb9nsd_002520 210.29 238.96 1.13634
dsgdb9nsd_004455 219.95 273.29 1.24251
dsgdb9nsd_002951 591.5 689.12 1.16504
dsgdb9nsd_004786 286.06 337.31 1.17916
dsgdb9nsd_003364 255.53 296.18 1.15908
dsgdb9nsd_000362 381.05 455.51 1.19541
dsgdb9nsd_002308 148.56 178.14 1.19911
dsgdb9nsd_003892 128.5 153.71 1.19619
dsgdb9nsd_001153 136.38 151.7 1.11233
dsgdb9nsd_003721 131.92 168.43 1.27676
dsgdb9nsd_002809 131.26 152.4 1.16105
dsgdb9nsd_002808 109.55 137.07 1.25121
dsgdb9nsd_003555 217.37 252.15 1.16
dsgdb9nsd_000465 168.33 180.99 1.07521
dsgdb9nsd_001181 310.01 364.11 1.17451
dsgdb9nsd_001572 345.41 403.41 1.16792
dsgdb9nsd_002236 173.32 219.77 1.268
dsgdb9nsd_003941 92.9 119.11 1.28213
dsgdb9nsd_004315 477.94 604.82 1.26547
dsgdb9nsd_003086 276.08 333.79 1.20903
dsgdb9nsd_003571 215.02 247.54 1.15124
dsgdb9nsd_001257 427.56 498.23 1.16529
dsgdb9nsd_002314 257.96 312.33 1.21077
dsgdb9nsd_002172 187.83 222.98 1.18714
dsgdb9nsd_002399 222.32 254.47 1.14461
dsgdb9nsd_000463 191.7 207.04 1.08002
dsgdb9nsd_004620 182.01 220.85 1.21339
dsgdb9nsd_002141 293.37 370.67 1.26349
dsgdb9nsd_000043 53.38 54.81 1.02679
dsgdb9nsd_000565 142.13 150.36 1.0579
dsgdb9nsd_001035 100.27 102.07 1.01795
dsgdb9nsd_002243 248.94 318.23 1.27834
dsgdb9nsd_004791 181.91 210.48 1.15706
dsgdb9nsd_002915 144.39 176.76 1.22418
dsgdb9nsd_002959 125.04 146.96 1.1753
dsgdb9nsd_001857 182.25 217.5 1.19342
dsgdb9nsd_004710 375.19 483.64 1.28905
dsgdb9nsd_002637 306.89 347.43 1.1321
dsgdb9nsd_000962 182.71 210.06 1.14969
dsgdb9nsd_003298 209.67 238.73 1.1386
dsgdb9nsd_000960 110.68 136.51 1.23338
dsgdb9nsd_002985 556.92 642.55 1.15376
dsgdb9nsd_001479 240.71 294.16 1.22205
dsgdb9nsd_003090 158.92 202.44 1.27385
dsgdb9nsd_004229 97.33 119.3 1.22573
dsgdb9nsd_000617 193.85 235.02 1.21238
dsgdb9nsd_003228 241.28 270.96 1.12301
dsgdb9nsd_002548 963.57 1087.99 1.12912
dsgdb9nsd_001498 161.9 209.79 1.2958
dsgdb9nsd_001320 278.82 322.64 1.15716
dsgdb9nsd_002492 90.95 93.58 1.02892
dsgdb9nsd_000372 136.93 152.26 1.11196
dsgdb9nsd_001699 169.59 202.21 1.19235
dsgdb9nsd_004449 269.73 345.9 1.28239
dsgdb9nsd_001793 390.71 478.62 1.225
dsgdb9nsd_001182 735.71 913.86 1.24215
dsgdb9nsd_000482 127.16 142.42 1.12001
dsgdb9nsd_001847 123.66 131.67 1.06477
dsgdb9nsd_000231 247.41 288.27 1.16515
dsgdb9nsd_002185 175.96 218.86 1.24381
dsgdb9nsd_000230 84.96 99.77 1.17432
dsgdb9nsd_002888 172.37 179.46 1.04113
dsgdb9nsd_002116 121.4 151.14 1.24498
dsgdb9nsd_003863 263.42 323.66 1.22868
dsgdb9nsd_003310 217.88 264.17 1.21246
dsgdb9nsd_004361 405.84 517.34 1.27474
dsgdb9nsd_003160 212.88 227.44 1.0684
dsgdb9nsd_001972 504.68 573.36 1.13609
dsgdb9nsd_004067 221.45 280.72 1.26765
dsgdb9nsd_001570 321.61 389.63 1.2115
dsgdb9nsd_001073 119.45 129.46 1.0838
dsgdb9nsd_003887 210.32 240.0 1.14112
dsgdb9nsd_001742 154.75 188.23 1.21635
dsgdb9nsd_004698 116.37 141.85 1.21896
dsgdb9nsd_003566 231.55 267.38 1.15474
dsgdb9nsd_003428 169.41 195.45 1.15371
dsgdb9nsd_001092 382.16 491.36 1.28574
dsgdb9nsd_000312 226.87 255.32 1.1254
